Timestamp,volData,currentData,batTempData,socData,sohData,motTempData,speedData
4120,7.11288,0.1524225,28,99.88780533,110.21484,30.2,62
4122,5.7336,0.4616225,28.9,88.08157829,87.22656,30.2,60
4124,5.63048,0.4964625,28.5,75.66840721,85.50781,29.3,60
4126,5.7336,0.4616225,28.9,89.71347949,87.22656,30.3,60
4128,6.58436,0.1741975,27.6,91.73468925,101.40625,29.5,62
4130,5.4758,0.5487225,28,76.11869802,82.92969,29.6,60
4132,7.0742,0.1524225,28,94.91335867,109.57031,30.1,63
4134,6.54572,0.1872625,28,92.22887706,100.76172,29.9,62
4136,6.77772,0.1088725,28,96.68189262,104.62891,30,59
4138,6.3008,0.2700075,27.6,98.87260779,96.67969,28.8,63
4140,5.50156,0.5400125,28.5,76.24374603,83.35938,29.2,63
4142,5.4758,0.5487225,28,73.57612865,82.92969,29.7,59
4144,5.4758,0.5487225,28.5,71.47588245,82.92969,29.2,60
4146,5.64336,0.4921075,28.5,77.61256207,85.72266,29.1,60
4148,6.8422,0.0871,27.6,90.53111285,105.70312,29.6,60
4150,6.00428,0.37017,28,88.47454518,91.73828,29.8,59
4152,6.22344,0.296135,27.6,98.86170333,95.39062,29.1,62
4154,6.23632,0.29178,27.6,95.57875689,95.60547,29.1,59
4156,5.72072,0.4659775,28.5,89.55944243,87.01172,29.8,62
4158,5.72072,0.4659775,28.5,80.35097144,87.01172,29.5,60
4160,6.03008,0.36146,27.6,81.26320437,92.16797,29,59
4162,5.60468,0.5051725,28,76.84798753,83.54741,29.4,61
4164,5.63048,0.4964625,28.5,76.14419003,85.50781,29.2,62
4166,5.57892,0.5138825,28,76.07673071,84.64844,29.5,59
4168,5.7336,0.4616225,28.9,84.54215324,87.22656,30.4,61
4170,5.64336,0.4921075,28.5,76.79008536,85.72266,29.1,61
4172,6.23632,0.29178,27.6,96.01006203,95.60547,29.1,60
4174,5.60468,0.5051725,28.9,74.6007528,85.07812,30.5,60
4176,7.11288,0.1524225,28,92.77955135,110.21484,30.2,62
4178,5.60468,0.5051725,29.3,71.8269095,85.07812,30.7,63
4180,5.72072,0.4659775,28.9,89.39318762,87.01172,30.1,60
4182,5.61756,0.5008175,28.5,73.78403524,85.29297,29.2,59
4184,6.22344,0.296135,27.6,99.25548068,95.39062,28.8,61
4186,5.63048,0.4964625,28.4,79.97667034,85.50781,29.5,63
4188,6.49416,0.2046825,27.6,92.87913427,99.90234,29.5,62
4190,6.40392,0.2351675,27.6,97.20631632,98.39844,28.8,59
4192,5.48868,0.5443675,28.5,75.49477215,83.14453,29.2,60
4194,6.23632,0.29178,27.6,98.36849662,95.60547,29.1,63
4196,6.93244,0.056615,28,90.17819337,107.20703,31,63
4198,7.1,0.1524225,28,90.59926075,110,30.1,63
4200,5.61756,0.5008175,28.5,78.65759982,85.29297,29.2,59
4202,5.72072,0.4659775,28.5,84.55612461,87.01172,29.7,63
4204,6.48124,0.2090375,28,93.80427695,99.6875,30.4,61
4206,5.61756,0.5008175,28,75.4745883,85.29297,29.6,59
4208,5.72072,0.4659775,28.5,85.57073915,87.01172,29.3,59
4210,5.60468,0.5051725,28,71.93089857,85.07812,29.4,61
4212,5.63048,0.4964625,28.5,71.96231496,85.50781,29.3,63
4214,5.63048,0.4964625,28.5,73.61911304,85.50781,29.1,62
4216,5.4758,0.5487225,28.5,70.97015435,82.92969,29.4,61
4218,5.48868,0.4964625,28.5,73.24588914,85.50781,29.3,60
4220,5.48868,0.5443675,28,78.43770612,83.14453,29.5,59
4222,5.7336,0.4616225,28.9,81.47792791,87.22656,30.3,61
4224,5.4758,0.5487225,28,72.38131606,82.92969,29.4,61
4226,6.22344,0.296135,27.6,93.62741394,95.39062,29.3,59
4228,6.159,0.31791,27.6,92.29727629,94.31641,28.8,60
4230,5.61756,0.5008175,29.3,75.99342661,85.29297,30.7,62
4232,5.7336,0.4616225,28.9,80.90841692,87.22656,30.4,60
4234,6.159,0.31791,27.6,92.0353656,94.31641,28.8,60
4236,5.63048,0.4964625,28.1,76.15355248,85.50781,29.6,61
4238,6.28312,0.2700075,27.6,98.5329371,96.67969,28.8,59
4240,5.63048,0.4964625,28.5,79.41551459,85.50781,29.2,62
4242,5.60468,0.5051725,28.9,74.00496438,85.07812,30.5,60
4244,5.72072,0.4659775,28.5,87.00021678,87.01172,29.5,60
4246,6.66172,0.1480675,27.6,90.39757445,102.69531,29.5,60
4248,5.48868,0.5443675,28,74.96685834,83.14453,29.5,59
4250,5.63048,0.4964625,28.5,79.77100089,85.50781,29.1,63
4252,5.4758,0.5487225,28.5,71.2846221,82.92969,29.4,61
4254,7.11288,0.1524225,28,99.55331712,110.21484,30.2,62
4256,6.97108,0.04355,28,97.62166526,107.85156,30.8,62
4258,6.23632,0.29178,27.6,93.49738608,95.60547,29.1,60
4260,5.72072,0.4659775,28.5,80.19273262,87.01172,29.3,59
4262,6.89376,0.06968,28,90.04583529,106.5625,30.9,59
4264,6.0684,0.2090375,27.6,88.51833549,99.6875,28.8,62
4266,5.63048,0.4964625,28.5,70.20722399,85.50781,29.3,63
4268,5.63048,0.4964625,28.1,75.14135431,85.50781,29.6,61
4270,5.63048,0.4964625,28.4,70.61380649,85.50781,29.5,63
4272,5.63048,0.4964625,28.5,76.08142293,85.50781,29.2,62
4274,6.23632,0.29178,27.6,98.18483863,95.60547,29.3,62
4276,5.60468,0.5051725,28,70.91447393,85.07812,29.5,61
4278,6.5586,0.1829075,27.6,91.79562429,100.97656,28.8,59
4280,5.61756,0.5008175,28,77.7018041,85.29297,29.6,59
4282,6.12032,0.330975,28,94.90890766,93.67188,29.9,63
4284,5.57892,0.5138825,28.9,78.68949227,84.64844,30.2,63
4286,5.4758,0.5051725,28,73.36248522,85.07812,29.4,63
4288,5.63048,0.4964625,28.5,77.56438616,85.50781,29.2,60
4290,5.57892,0.5138825,28,73.60668863,84.64844,29.5,59
4292,5.57892,0.5138825,28.5,77.20305126,84.64844,29.9,62
4294,5.64336,0.4921075,28.5,72.32766983,85.72266,29.1,59
4296,5.64336,0.4921075,28.5,78.66223296,85.72266,29.1,60
4298,5.566,0.5182375,28.5,74.69452463,84.43359,29.3,62
4300,5.57892,0.5138825,28,73.95234259,84.64844,29.5,59
4302,5.7336,0.4616225,28.9,84.20335943,87.22656,30.4,61
4304,6.40392,0.2351675,28,91.21768592,98.39844,30,62
4306,6.37812,0.2438775,28,93.50990292,97.96875,30,63
4308,5.48868,0.5443675,28,70.26459112,83.14453,29.6,62
4310,6.08164,0.34404,28,83.52437401,93.02734,30.3,59
4312,6.32656,0.2612975,27.6,97.30224844,97.10938,28.8,62
4314,5.48868,0.5443675,28.5,74.83123114,83.14453,29.4,59
4316,6.23632,0.29178,27.6,96.99140961,95.60547,29.1,59
4318,5.61756,0.5008175,28,77.20734985,85.29297,29.6,63
4320,5.4758,0.5051725,28,73.28279147,85.07812,29.4,60
4322,5.61756,0.5008175,28.5,75.89164079,85.29297,29.5,61
4324,5.60468,0.5051725,28,79.35873212,85.07812,29.4,60
4326,6.46836,0.2133925,27.6,93.56770183,99.47266,29.4,61
4328,5.63048,0.4964625,28.5,71.07036534,85.50781,29.3,63
4330,5.57892,0.5138825,28.5,78.7773494,84.64844,29.5,62
4332,6.4168,0.2308125,28,98.98000214,98.61328,30.6,62
4334,6.91952,0.06097,27.6,93.47460449,106.99219,30.3,60
4336,5.46288,0.5530775,28,70.78154031,82.71484,29.7,62
4338,6.68752,0.1393575,27.6,99.42831009,103.125,29.4,63
4340,5.45156,0.5487225,28,70.24525475,82.92969,29.6,59
4342,5.63048,0.4964625,28.5,77.57422798,85.50781,29.2,61
4344,5.63048,0.4964625,28.5,72.83736996,85.50781,29.2,63
4346,5.63048,0.4964625,28.4,75.35769269,85.50781,29.5,63
4348,5.63048,0.4964625,28.5,75.38115119,85.50781,29.1,60
4350,6.49416,0.2046825,28,91.37729755,99.90234,30.6,63
4352,6.31368,0.2656525,27.6,95.77103703,96.89453,28.8,63
4354,6.37812,0.2438775,28,95.45860438,97.96875,30.8,63
4356,6.23632,0.29178,27.6,91.27115202,95.60547,29.3,59
4358,5.63048,0.4964625,28.5,75.17378478,85.50781,29.2,60
4360,5.64336,0.4921075,28.5,74.74708829,85.72266,29.2,62
4362,5.46288,0.5530775,28,79.6128627,82.71484,29.7,62
4364,6.32656,0.2612975,27.6,94.1038524,97.10938,28.8,62
4366,5.34688,0.5922725,28,78.22151205,80.78125,29.6,59
4368,6.40392,0.2351675,27.6,92.91893353,98.39844,28.8,62
4370,6.17188,0.313555,27.6,90.13184603,94.53125,29,60
4372,6.68752,0.1393575,27.6,95.52134569,103.125,29.4,63
4374,5.63048,0.4964625,28.5,76.77386593,85.50781,29.3,60
4376,5.57892,0.5138825,28.5,74.48018614,84.64844,29.2,62
4378,5.48868,0.4964625,28.5,75.52029567,85.50781,29.3,60
4380,7.1,0.1524225,28,92.31708704,110,30.1,63
4382,5.7336,0.4616225,28.9,89.77995842,87.22656,30.5,61
4384,5.60468,0.5051725,28,77.490633,83.54741,29.4,61
4386,5.46288,0.5530775,28,79.57233342,82.71484,29.7,63
4388,5.75936,0.452915,29.3,85.46981587,87.65625,30.7,61
4390,5.48868,0.4964625,28.5,77.72766693,85.50781,29.3,60
4392,5.48868,0.5443675,28,72.88439673,83.14453,29.5,59
4394,5.60468,0.5051725,28.9,78.55939159,85.07812,30.4,59
4396,5.72072,0.4659775,28.5,88.55863658,87.01172,29.2,60
4398,5.35976,0.5879175,28,74.65034331,80.99609,29.5,63
4400,5.63048,0.4964625,28.5,79.31389802,85.50781,29.2,62
4402,5.34688,0.5922725,28,78.4185487,80.78125,29.6,59
4404,6.37812,0.2438775,27.6,92.43035842,97.96875,28.8,61
4406,5.75936,0.452915,29.3,88.51915595,87.65625,30.7,60
4408,5.60468,0.5051725,28,70.80751356,83.54741,29.4,61
4410,5.57892,0.5138825,28,72.31711987,84.64844,29.5,59
4412,5.7336,0.4616225,28.9,84.69522516,87.22656,30.4,60
4414,5.72072,0.4659775,28.5,85.41635035,87.01172,29.2,61
4416,6.23632,0.29178,27.6,94.02356819,95.60547,29.1,60
4418,5.63048,0.4964625,28.5,78.65620347,85.50781,29.3,60
4420,5.61756,0.5008175,28.5,72.10621397,85.29297,29.2,60
4422,6.23632,0.29178,27.6,95.37943737,95.60547,29.3,59
4424,6.93244,0.056615,27.6,94.62912873,107.20703,29.8,60
4426,5.63048,0.4964625,28.5,74.59386655,85.50781,29.2,59
4428,5.7336,0.4616225,29.3,87.40097536,87.22656,30.6,61
4430,6.37812,0.2438775,28,93.63076518,97.96875,30.8,59
4432,5.61756,0.5008175,28.5,73.74933949,85.29297,29.2,61
4434,5.57892,0.5138825,28.5,77.74374965,84.64844,29.9,62
4436,5.63048,0.4964625,28.5,72.0974291,85.50781,29.2,60
4438,5.7336,0.4616225,29.3,80.58397521,87.22656,30.6,62
4440,6.17188,0.313555,27.6,99.99009312,94.53125,29,60
4442,5.72072,0.4659775,28.5,86.73600523,87.01172,29.6,60
4444,5.61756,0.5008175,28.5,78.97013042,85.29297,29.4,61
4446,6.5586,0.1829075,27.6,95.15193129,100.97656,28.8,59
4448,6.23632,0.29178,27.6,92.22829538,95.60547,29.1,60
4450,5.72072,0.4659775,28.5,81.08627036,87.01172,29.2,59
4452,5.63048,0.4964625,28.5,75.07111468,85.50781,29.2,60
4454,5.4758,0.5487225,28.5,76.0321755,82.92969,29.4,61
4456,5.72072,0.4659775,28.5,82.5637401,87.01172,30,60
4458,5.64336,0.4921075,28.5,71.10060845,85.72266,29.2,62
4460,5.7336,0.4616225,28.9,86.27064921,87.22656,30.1,59
4462,6.85508,0.082745,28,93.78523112,105.91797,30,62
4464,6.1332,0.32662,28,94.17805989,93.88672,29.9,62
4466,5.63048,0.4964625,28.5,73.2195248,85.50781,29.2,59
4468,6.23632,0.29178,27.6,98.60760993,95.60547,29.2,60
4470,7.04844,0.1524225,28,94.1791413,109.14062,30.1,61
4472,5.57892,0.5138825,28.5,72.95432833,84.64844,29.2,63
4474,5.4758,0.5487225,28,74.0834345,82.92969,29.6,59
4476,6.89376,0.06968,28,99.81123817,106.5625,30.9,59
4478,5.48868,0.5443675,28.5,74.78198726,83.14453,29.2,60
4480,5.60468,0.5051725,28,75.64186121,85.07812,29.5,59
4482,5.7336,0.4616225,29.3,80.03413117,87.22656,30.6,63
4484,7.11288,0.1524225,28,95.80742978,110.21484,30.2,62
4486,5.48868,0.5443675,28,77.73611918,83.14453,29.6,62
4488,6.58436,0.1741975,27.6,97.65757681,101.40625,29.5,62
4490,5.57892,0.5138825,28,70.29009257,84.65855,29.5,62
4492,5.72072,0.4659775,28.5,86.06831681,87.01172,29.6,61
4494,5.63048,0.4964625,28.5,76.09621437,85.50781,29.3,62
4496,5.7336,0.4616225,28.5,88.14519659,87.22656,29.8,61
4498,5.72072,0.4659775,28.5,84.5866362,87.01172,29.3,59
4500,5.63048,0.4964625,28.5,77.31132519,85.50781,29.2,62
4502,5.7336,0.4616225,29.3,81.55074723,87.22656,30.7,60
4504,6.23632,0.29178,27.6,95.77109889,95.60547,29.2,61
4506,5.72072,0.4659775,28.5,89.00633597,87.01172,29.6,60
4508,5.72072,0.4659775,28.9,82.28031448,87.01172,30.1,62
4510,6.40392,0.2351675,27.6,95.16213849,98.39844,28.8,59
4512,6.08164,0.34404,28,81.01674705,93.02734,30.3,59
4514,6.46836,0.2133925,27.6,95.52989266,99.47266,29.4,61
4516,6.42968,0.2264575,27.6,90.20414124,98.82812,29.4,62
4518,5.61756,0.5008175,28.5,73.06596056,85.29297,29.2,60
4520,5.7336,0.4616225,28.9,88.54459697,87.22656,30.3,59
4522,6.17188,0.313555,28,97.69674821,94.53125,29.8,62
4524,6.17188,0.313555,28,97.18200873,94.53125,29.7,60
4526,5.63048,0.4964625,28.5,79.1629774,85.50781,29.2,61
4528,5.63048,0.4964625,28.5,72.42216219,85.50781,29.2,63
4530,6.40392,0.2351675,27.6,95.61612275,98.39844,28.8,62
4532,5.50156,0.5400125,28,74.54330121,83.35938,29.5,62
4534,5.61756,0.5008175,28.5,74.21252766,85.29297,29.2,61
4536,5.7336,0.4616225,28.9,86.97494707,87.22656,30.2,59
4538,5.63048,0.4964625,28.5,77.67107979,85.50781,29.3,62
4540,5.72072,0.4659775,28.5,84.6967297,87.01172,29.6,61
4542,5.7336,0.4616225,29.3,86.85879541,87.22656,30.7,63
4544,5.48868,0.5443675,28,71.11745882,83.14453,29.5,59
4546,5.61756,0.5008175,28.5,70.74521626,85.29297,29.2,60
4548,5.4758,0.5487225,28,74.36877007,82.92969,29.7,59
4550,5.72072,0.4659775,28.5,88.09483083,87.01172,29.4,59
4552,5.46288,0.5530775,28,76.1897314,82.71484,29.7,59
4554,5.7336,0.4616225,29,84.92726838,87.22656,30.5,63
4556,6.9582,0.047905,27.6,98.87654796,107.63672,29.5,59
4558,6.23632,0.29178,28,94.44267111,95.60547,30,63
4560,5.60468,0.5051725,28,79.28796905,83.54741,29.4,61
4562,6.03008,0.36146,28,81.13854517,92.16797,29.8,62
4564,5.61756,0.5008175,28,70.6773538,85.29297,29.6,59
4566,5.61756,0.5008175,28,75.85638718,85.29297,29.6,63
4568,6.22344,0.296135,27.6,97.92591897,95.39062,28.8,61
4570,6.42968,0.2264575,27.6,90.43917837,98.82812,29.4,62
4572,5.60468,0.5051725,29.3,71.4777996,86.29235,30.7,62
4574,7.04844,0.01742,28,98.35511117,109.14062,30.9,63
4576,6.58436,0.1741975,27.6,90.158863,101.40625,29.5,62
4578,5.72072,0.4659775,28.5,87.25231448,87.01172,29.7,61
4580,5.50156,0.5400125,28,77.4068105,83.35938,29.5,62
4582,5.72072,0.4659775,28.5,83.82735491,87.01172,29.2,63
4584,6.40392,0.2351675,27.6,98.5878585,98.39844,28.8,62
4586,6.90664,0.065325,27.6,91.96810184,106.77734,29.5,62
4588,5.72072,0.4659775,28.5,82.64087989,87.01172,29.2,61
4590,6.49416,0.2046825,28,95.76531577,99.90234,30.6,63
4592,5.60468,0.5051725,28,78.80836875,85.07812,29.5,60
4594,6.37812,0.2438775,27.6,94.8121064,97.96875,28.8,63
4596,6.23632,0.29178,27.6,90.52590874,95.60547,29.3,62
4598,5.7336,0.4616225,29.3,80.27803133,87.22656,30.7,60
4600,5.61756,0.5008175,28.5,77.98368555,85.29297,29.4,61
4602,6.58436,0.1741975,27.6,92.12626989,101.40625,29.5,62
4604,5.7336,0.4616225,29.3,80.95925758,87.22656,30.6,61
4606,5.60468,0.5051725,28.9,71.12272971,85.07812,30.4,59
4608,5.63048,0.4964625,28.5,73.56472399,85.50781,29.2,62
4610,5.7336,0.4616225,28.9,84.90795599,87.22656,30.3,61
4612,5.63048,0.4964625,28.5,79.57101566,85.50781,29.3,62
4614,5.72072,0.4659775,28.5,86.1832363,87.01172,29.4,63
4616,6.32656,0.2612975,27.6,96.04802551,97.10938,28.8,62
4618,6.23632,0.29178,27.6,98.08420022,95.60547,29.2,63
4620,5.7336,0.4616225,28.9,88.7265257,87.22656,30.4,60
4622,6.03008,0.36146,28,85.14477328,92.16797,29.8,62
4624,5.72072,0.4659775,28.5,81.13276124,87.01172,29.3,61
4626,5.48868,0.5443675,28,70.68564693,83.14453,29.5,63
4628,5.61756,0.5008175,28.5,78.66527675,85.29297,29.4,61
4630,5.63048,0.4964625,28.5,77.31766769,85.50781,29.2,59
4632,6.93244,0.056615,27.6,97.17015554,107.20703,29.8,60
4634,5.7336,0.4616225,29.3,80.92384405,87.22656,30.7,60
4636,6.66172,0.1480675,27.6,90.71308052,102.69531,29.5,60
4638,5.7336,0.4616225,29,88.3523957,87.22656,30.5,63
4640,5.57892,0.5138825,28.5,77.12828584,84.64844,29.2,63
4642,6.23632,0.29178,27.6,91.09961345,95.60547,29.2,63
4644,5.57892,0.5138825,28.5,72.32322386,84.64844,29.5,62
4646,5.57892,0.5138825,28,79.84844074,84.64844,29.5,59
4648,5.4758,0.5487225,28,70.78587348,82.92969,29.6,61
4650,6.49416,0.2046825,28,98.35879829,99.90234,30.5,61
4652,5.64336,0.4921075,28.5,70.43137202,85.72266,29.2,62
4654,6.17188,0.313555,28,93.46915305,94.53125,29.7,63
4656,5.7336,0.4616225,29.3,85.47630897,87.22656,30.7,60
4658,6.03008,0.36146,27.6,86.23811361,92.16797,29,59
4660,5.46288,0.5530775,28,78.64543893,82.71484,29.7,62
4662,6.72616,0.1262925,28,92.24118724,103.76953,30,59
4664,5.63048,0.4964625,28.5,70.31577935,85.50781,29.3,62
4666,6.54572,0.1872625,28,91.64428341,100.76172,29.9,62
4668,5.7336,0.4616225,29.2,83.93076172,87.22656,30.5,63
4670,5.63048,0.4964625,28.5,77.6270612,85.50781,29.3,60
4672,5.72072,0.4659775,28.5,84.4361306,87.01172,29.2,63
4674,6.10744,0.33533,28,99.85160955,93.45703,29.9,61
4676,5.7336,0.4616225,28.9,89.13858718,87.22656,30.2,60
4678,5.4758,0.5487225,28,79.67242983,82.92969,29.6,60
4680,5.57892,0.5138825,28,76.7589925,84.64844,29.5,59
4682,5.7336,0.4616225,28.9,84.94397312,87.22656,30.2,60
4684,5.7336,0.4616225,29.3,84.80376501,87.22656,30.6,61
4686,6.17188,0.313555,28,93.94267464,94.53125,29.7,60
4688,5.63048,0.4964625,28.5,73.58905751,85.50781,29.3,60
4690,7.11288,0.1524225,28,92.61069865,110.21484,30.2,62
4692,5.7336,0.4616225,28.5,80.20105422,87.22656,29.8,61
4694,6.22344,0.296135,27.6,94.68692938,95.39062,29.1,62
4696,5.4758,0.5487225,28,72.36582643,82.92969,29.6,60
4698,5.46288,0.5530775,28.1,70.12992826,82.71484,29.6,61
4700,5.48868,0.5443675,28.5,78.03195655,83.14453,29.1,63
4702,5.7336,0.4616225,29.3,83.34753847,87.22656,30.6,61
4704,5.7336,0.4616225,28.9,81.43799836,87.22656,30.4,62
4706,5.72072,0.4659775,28.5,88.20327453,87.01172,29.2,59
4708,5.60468,0.5051725,28,70.03804894,85.07812,29.4,61
4710,5.7336,0.4616225,28.9,84.48363047,87.22656,30.4,61
4712,6.49416,0.2046825,27.6,96.46752778,99.90234,29.5,62
4714,5.7336,0.4616225,28.9,85.14062345,87.22656,30.2,59
4716,5.7336,0.4616225,29.3,85.88467545,87.22656,30.6,62
4718,5.566,0.5182375,28.5,74.79381305,84.43359,29.3,62
4720,6.50704,0.2003275,28,94.83145847,100.11719,30.5,61
4722,7.0742,0.1524225,28,98.182257,109.57031,30.1,63
4724,5.4758,0.5051725,28,70.28403174,85.07812,29.4,63
4726,5.63048,0.4964625,28.5,75.53546393,85.50781,29.2,61
4728,6.23632,0.29178,27.6,98.69911818,95.60547,29.2,60
4730,5.48868,0.5443675,28,79.97980435,83.14453,29.5,63
4732,7.1258,0.1524225,28,94.95815876,110.42969,30.2,61
4734,5.63048,0.4964625,28.5,75.35981849,85.50781,29.3,60
4736,6.46836,0.2133925,27.6,96.64894886,99.47266,29.4,61
4738,6.10744,0.33533,28,98.07523137,93.45703,29.9,63
4740,5.7336,0.4616225,28.9,89.19446686,87.22656,30.2,62
4742,5.7336,0.4616225,28.5,83.24238389,87.22656,29.8,61
4744,7.0742,0.1524225,28,91.57000999,109.57031,30.1,63
4746,6.79064,0.1045175,27.6,95.13810389,104.84375,29.5,63
4748,6.28788,0.2743625,27.6,90.35527569,96.46484,29.4,61
4750,6.23632,0.29178,28,96.71789778,95.60547,30.4,62
4752,5.72072,0.4659775,28.5,81.26241853,87.01172,29.2,61
4754,7.04844,0.1524225,28,90.12574659,109.14062,30.1,61
4756,5.72072,0.4659775,28.5,89.30143042,87.01172,29.3,59
4758,5.63048,0.4964625,28.5,72.51995831,85.50781,29.3,62
4760,6.159,0.31791,27.6,91.7007128,94.31641,28.9,63
4762,5.72072,0.4659775,28.5,87.95370273,87.01172,29.3,61
4764,5.64336,0.4921075,28.5,74.20949604,85.72266,29.1,61
4766,6.4168,0.2308125,28,97.04189285,98.61328,30.1,63
4768,5.7336,0.4616225,28.5,85.45335714,87.22656,29.2,62
4770,6.03008,0.36146,27.6,80.23229532,92.16797,29,62
4772,5.60468,0.5051725,28,76.58005423,85.07812,29.4,60
4774,6.40392,0.2351675,27.6,91.30141118,98.39844,28.8,62
4776,6.66172,0.1480675,27.6,94.93500503,102.69531,29.5,60
4778,5.72072,0.4659775,28.5,82.89815786,87.01172,29.4,63
4780,5.63048,0.4964625,28.5,73.1148751,85.50781,29.3,60
4782,5.72072,0.4659775,28.5,84.74790053,87.01172,29.9,61
4784,6.17188,0.313555,28,96.9629143,94.53125,29.8,62
4786,5.97416,0.6009825,28,81.25397045,80.35156,29.6,63
4788,5.7336,0.4616225,28.9,86.04848361,87.22656,30.3,60
4790,6.10744,0.33533,28,95.55524957,93.45703,29.9,61
4792,6.9582,0.047905,27.6,93.8721584,107.63672,29.5,59
4794,5.61756,0.5008175,28.5,70.49021872,85.29297,29.4,63
4796,7.04844,0.01742,28,97.45012255,109.14062,30.9,63
4798,6.79064,0.1045175,27.6,92.73011781,104.84375,29.4,59
4800,5.7336,0.4616225,29.3,80.85541508,87.22656,30.7,63
4802,6.85508,0.082745,28,98.32525037,105.91797,30,62
4804,6.12032,0.330975,28,94.67413281,93.67188,29.9,63
4806,5.72072,0.4659775,28.5,85.24249325,87.01172,29.3,60
4808,5.48868,0.5443675,28,70.98181247,83.14453,29.5,59
4810,6.48124,0.2090375,28,98.49812294,99.6875,30.4,61
4812,5.72072,0.4659775,28.5,88.32439236,87.01172,29.6,60
4814,5.61756,0.5008175,28.5,77.39039487,85.29297,29.4,60
4816,5.63048,0.4964625,28.5,71.53243891,85.50781,29.2,59
4818,5.63048,0.4964625,28.4,72.23269567,85.50781,29.5,63
4820,6.4168,0.2308125,28,90.08509711,98.61328,30.1,63
4822,5.97416,0.6009825,28,81.32014935,80.35156,29.6,63
4824,5.7336,0.4616225,29,81.95881991,87.22656,30.5,59
4826,5.50156,0.5400125,28.5,70.28415023,83.35938,29.2,63
4828,6.49416,0.2046825,28,99.77671376,99.90234,30.5,61
4830,5.63048,0.4964625,28.5,70.43742946,85.50781,29.3,63
4832,5.57892,0.5138825,28.5,77.75543912,84.64844,29.2,63
4834,5.63048,0.4964625,28.5,78.36292262,85.50781,29.2,60
4836,6.37812,0.2438775,28,99.74520699,97.96875,30,63
4838,6.32656,0.2612975,27.6,96.39502682,97.10938,28.8,62
4840,6.77772,0.1088725,28,97.99042373,104.62891,30,59
4842,6.22344,0.296135,27.6,95.26264681,95.39062,29.3,59
4844,5.4758,0.5487225,28,70.99015526,82.92969,29.6,59
4846,5.46288,0.5530775,28,78.23477195,82.71484,29.7,60
4848,5.63048,0.4964625,28.5,76.2647622,85.50781,29.2,60
4850,5.4758,0.5487225,28,78.29002934,82.92969,29.6,61
4852,6.91952,0.06097,27.6,95.65667675,106.99219,30,62
4854,5.72072,0.4659775,28.5,83.69385429,87.01172,29.2,59
4856,5.63048,0.4964625,28.1,77.67559361,85.50781,29.5,61
4858,6.37812,0.2438775,27.6,90.41836659,97.96875,28.8,61
4860,5.7336,0.4616225,29,84.64338511,87.22656,30.5,63
4862,6.93244,0.056615,28,93.41056382,107.20703,30.3,63
4864,6.1332,0.32662,28,91.10681639,93.88672,29.9,62
4866,6.4168,0.2308125,28,93.64196911,98.61328,30.6,62
4868,5.4758,0.5487225,28.5,73.48764385,82.92969,29.2,60
4870,6.23632,0.29178,27.6,96.91312596,95.60547,29.1,63
4872,6.17188,0.313555,27.6,94.40795388,94.53125,29.1,60
4874,5.63048,0.4964625,28.5,78.34964863,85.50781,29.2,59
4876,6.3008,0.2700075,27.6,94.29465577,96.67969,28.8,60
4878,6.79064,0.1045175,27.6,96.55868186,104.84375,29.5,63
4880,6.3008,0.2700075,28,91.58148137,96.67969,30,59
4882,6.23632,0.29178,27.6,92.74630203,95.60547,29.2,63
4884,6.23632,0.29178,27.6,92.38156173,95.60547,29.1,59
4886,6.23632,0.29178,27.6,98.96958533,95.60547,29.3,59
4888,5.72072,0.4659775,28.5,80.04026899,87.01172,30,60
4890,5.61756,0.5008175,28.5,72.73396975,85.29297,29.2,60
4892,6.90664,0.065325,27.6,94.79283372,106.77734,29.5,63
4894,5.4758,0.5487225,28.5,73.13806132,82.92969,29.4,61
4896,5.48868,0.5443675,28,79.83452895,83.14453,29.6,59
4898,5.63048,0.4964625,28.5,71.03143107,85.50781,29.2,59
4900,5.63048,0.4964625,28.5,75.62914239,85.50781,29.1,59
4902,5.7336,0.4616225,28.9,86.83287947,87.22656,30.4,60
4904,6.89376,0.06968,27.6,98.14561298,106.5625,29.5,62
4906,6.23632,0.29178,28,92.27236714,95.60547,30.4,62
4908,5.7336,0.4616225,29,85.3768192,87.22656,30.5,63
4910,6.85508,0.082745,28,90.63713103,105.91797,30,62
4912,5.7336,0.4616225,29.3,80.37855594,87.22656,30.7,60
4914,5.57892,0.5138825,28.5,77.21502077,84.64844,29.9,62
4916,5.97852,0.37888,28,84.91884512,91.30859,29.9,61
4918,5.34688,0.5922725,28,75.02555921,80.78125,29.6,59
4920,5.7336,0.4616225,28.9,80.2033854,87.22656,30.5,61
4922,6.90664,0.065325,27.6,92.70785247,106.77734,29.5,63
4924,5.72072,0.4659775,28.9,89.81348134,87.01172,30.1,62
4926,6.8422,0.0871,27.6,95.16285851,105.70312,29.6,60
4928,5.63048,0.4964625,28.5,77.81500566,85.50781,29.3,62
4930,5.75936,0.452915,29.3,89.78011488,87.65625,30.7,61
4932,5.63048,0.4964625,28.5,70.06136677,85.50781,29.3,62
4934,5.60468,0.5051725,29.3,76.37211344,86.29235,30.7,62
4936,5.63048,0.4964625,28.5,74.92972722,85.50781,29.2,61
4938,6.23632,0.29178,27.6,91.45501331,95.60547,29.1,59
